"Tue, May 23, 2017, 7:30 PM",south sound evening dive,three tree north,"s.w. 170th pl. · burien, wa","all divers welcome to dive three tree this tuesday. due to parking limitations, this dive is limited to 8 participants. come tour the slopes of three tree point north. plenty of hiding places for various critters. surface to 40 feet down has been thick with plankton and algae, so it's pretty much night diving below. second light and tank light needed. carpooling encouraged. meet at 7:30 and splash at 8pm. we'll exit the water at dusk.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/240168192/
"Sun, May 21, 2017, 8:15 AM",cove 2 sunday am dive(s),alki - cove two,"west seattle · seattle, wa","alki cove 2 morning dive(s) for all skill levels. meet at 8:15am, splash at 9:00am (ebb tide). we'll see how many classes & people have descended on cove 2 after our first dive before deciding on whether to do a second dive. some divers will be staying within ow limits (less than 60 feet) on these dives, but everyone is welcome. if someone wants to dive deeper than 60 feet, i'd ask that you please bring/arrange for a buddy beforehand.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239966189/
"Sat, May 20, 2017, 6:45 AM",2 tank 2 site southern dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","two site dive. 1st site diw, -2.4e>8:28am>2.2f. meetup 6:45am. 2nd dive at saltwater park. meetup 12pm, splash (approx.) 12:45pm. 1.9f>1:33pm>-2.0e you must be aow, comfortable in current, able to deploy smb in mid water to do day island. for saltwater park it's open to all divers. this site can have a mind of it's own, so if you are not comfortable with the above skills, probably need to wait until you are. swp requires park pass. can purchase pass at gate (kiosk). those coming to day island, this will be a north entrance meetup consider carpooling if possible.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/238704529/
"Fri, May 19, 2017, 9:30 AM",high current dive - north,deception pass,"http://maps.google.com/maps?q=48.40444546987409,-122.64601516723633 · seattle, wa","3.5 flood > 10:54 am > 5.2 ebb: meet 9:30 am, splash ~10:15-10:30. timing is critical here. it's an early dive as most people will have to leave seattle early. traffic should be light though. this is a smaller exchange and suitable for divers ready for the next big step to high current for much of the dive. experienced, advanced current divers only! not for learning current diving. once you start this dive you are absolutely committed. don't even think about it unless you are very confident of your diving skills and current experience. if you have questions contact me. i don't like surprises on this dive. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, overhead boat traffic, fishing line, and seldom has even decent viz. buddy separation can be an ever present issue and happens easily here. it is difficult re-connect once separated, which can happen rapidly, and is not uncommon. for your risk and effort you get an invertebrate dive that is unlike any other in puget sound. it is colorful and spectacular. 150-200 yard walk to the water with a medium hill. good parking, restroom on site. discover pass required. randy 206-387-6749 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239520528/
"Fri, May 19, 2017, 8:30 AM",morning two tank dive,saltwater state park,"25205 8th pl s · des moines, wa","saltwater state park tides: 5.4 at 7:03am to 7.6 at 11:47am to 1.9 at 6:02pm planned meet 8:30am, splash 9/9:15 get out 10:30, splash #2 around 11:30 to 12. a good day to dive all day here at saltwater. this is more of a big critter site consisting of three rock reefs. there is a very long swim out to the site itself (about 300m each way) and you should be comfortable going down to 70-80 feet as the reefs don't really start till around 50 feet. chances of seeing wolf eel, octopus, tons of rockfish - including vermillions - and the largest lingcod this side of edmonds. a discovery pass is required, cost 35$/year avaliable on site via automated kiosk or at the discover pass site ( http://www.discoverpass.wa.gov/ ) if you plan to dive the 2nd tank with us please be aware that the estimate for the 2nd splash is very rough as swimming speeds getting to/from the site vary considerably.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239188884/
"Wed, May 17, 2017, 7:00 PM",sound conversation at the seattle aquarium,seattle aquarium,"1483 alaskan way, pier 59 · seattle, wa","michael werner, producer of the pbs wildlife detectives documentary ""mystery sharks of seattle"", will be discussing the making of the film. for more information ... http://www.seattleaquarium.org/sound-conversations",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239618558/
"Sat, May 13, 2017, 12:15 PM",down south 1 tank dive,three tree north,"s.w. 170th pl. · burien, wa","i had posted this dive earlier, but remembered it was the day we celebrate mother's day, but wife let me off the hook, so the dive is back on. three tree one tank dive for all skill levels. for the new members don't worry, you will be matched up with a buddy. meetup 12:15pm, splash 1:15 with slack at 1:40pm. i will also do an earlier non-hosted dive. you can join me, but bring a buddy. meetup 10:15am, splash at 11am. highly recommend carpooling. you can meet at the safeway parking lot at sw 148th st and 1st ave south. if not and if the parking lot is full at the dive site, then park on maplewild ave and hump your gear in. won't be able to join you for cocktails after the dive, but no reason you guys can't go.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239897264/
"Tue, May 9, 2017, 6:00 PM",monthly board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa","board members, please rsvp for the board meeting to be sure we have a quorum. i'll also send out an agenda, hopefully this week, please let me know if you'd like something added.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239651727/
"Sat, May 6, 2017, 1:30 PM",far north current dive,skyline marina,"2011 skyline way · anacortes, wa","1.1f >3:13pm > 0.7e - fidalgo head-burrows island between 0.7f > 3:45pm > 1.4e - rosario strait skyline dive. meetup 1:30pm, splash 2:45pm. 2nd skyline of the season. hopefully warming up, critters out, and viz up. we'll see. advanced dive with a long 200 yard swim. potential poor visibility while in current possible (hopefully not) puts some challenge in keep buddy pairs intact. when it's good it's one of the best invert shore dives in the sound, lots of color and great things to see. possibilities for candy stripe shrimp, ps king crab, juv. wolf eels, and gpo. divers should have a cutting tool and be aware of fishing line. the path along the shore is used by fisherman. with the complexity of the bottom and the poor viz, especially in the shallower areas, running into line is a real possibility. parking can be a big issue, less so in the winter months. i strongly suggest carpooling, which helps with the longer drive also. no facilities on site -stop in anacortes or nearby washington park before coming over. debriefing in anacortes after the dive; brown lantern, rockfish, or the bowling alley depending on how busy things are. fritz 206-525-0736 home 206-370-4720 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239518808/
"Sat, May 6, 2017, 7:30 AM",diamond knot- wreck dive,port angeles marine,"832 w boathaven dr, , wa · port angeles, wa","--- only 2 seats available --- this is a moss bay dive and looking to fill the last 2 seat. off the dock: 7:30am 2 dives skill level: advanced divers, comfortable in current required to dive: surface marker & dive alert / noise maker cost: $150 per person, ""payment in advance is required"" due upon sign-up. checks payable to: nw dive charters send deposit checks to: ""seat not confirmed until payment is received"" randy koch, diamond knot 11659 104th ave ne kirkland, wa 98034 the diamond knot has achieved the status of legend amongst divers in the pacific northwest, as one of the most difficult, yet rewarding dives in the cold waters off of washington state. the massive 326 foot wreck lies off of tongue point in the current swept straits of juan de fuca, where it sank in 1947 after colliding in the fog with the ss fen victory. when she went to the bottom, she carried 154,000 cases of alaskan canned salmon with her. the cargo was then valued at over four million dollars and represented ten percent of the alaska salmon catch that year! for divers, the nutrient rich currents can be tricky, but oh so rewarding when you time the tides and weather right and drop down the line to the knot. every square inch of her massive structure is covered with huge billowy white metridium anemones. warbonnets and wolf eels slither across the decks and companionways in search of their next meal. huge schools of black and yellowtail rockfish duck out of the current behind bits of the wreckage, along with an occasional canary or colorful china rockfish. the back section of the wreck is most often visited by divers and is the shallower section of the ship, which lies on its starboard side. the wheelhouse, lifeboat winches and much of the aft deck structure are still in place and are covered with colorful sponges and spectacular marine growth. the forward section of the shipwreck is rarely visited, but just as rewarding. large wolf eels and octopus are found throughout the wreckage along with many colorful grunt sculpins and gunnels. the wreck was salvaged in 1947 for its cargo of canned salmon, using an innovative water vacuum to suck up the cans. large holes were cut in the side of the ship to access the cargo holds, which eventually caused the middle section of the wreck to collapse. this makes navigating from the front section of the ship to the stern section a “leap of faith” across a rubble strewn field that is scattered about the bottom of the straits of juan de fuca. the diamond knot isn’t really that deep. the port side of the hull on the aft section is only about 80’ deep, which the bottom only about 125’ deep. what makes the diamond knot so alluring for divers is the 60 years of growth, and the extremely challenging conditions that divers can face when diving this magnificent site. the surface conditions in the straits are often very choppy on top of a large ocean swell coming in from the pacific ocean. add to that a fickle, but strong current that frequently changes direction, and you’ll understand why the wreck is considered a very advanced dive. when you time the currents and weather just right, dropping down onto the deck of the diamond knot is a dream dive. there is so much color and life to see everywhere you look. the history of the salvage and the amazing hard hat divers that worked the ship pervades the ghost like appearance of the remaining structure. leaving the ship at the end of your dive is hard to do and very sad. there is almost always some current on the wreck, and you’ll find yourself hiding out in the lee of a piece of wreckage, admiring a vase sponge or warbonnet. suddenly, the current will swap directions and shoot you up over the hull and out into the emerald green waters of the straits. this can happen very fast and catches even the most experienced divers by surprise. i know several divers that made a free ascent in green water after being blown off of the wreck, and have then spent several hours drifting in the straits of juan de fuca, waiting for the boat to pick then up. the boat often can’t see them drifting away due to the very rough surface conditions that frequent this site. drifting in the straits all alone isn’t the best way to spend an afternoon, and even the large nine foot tall surface marker buoys can often be very hard to spot in the large swell and chop that seem to come up so quickly.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/239256911/
